% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
0.4	5.4	37	1	23	3	3	180	3	180	0.003	0	0.003	0.003	60	0	60	60	
0.4	5.4	50	2	5	3	2	120	2	120	0.003	0	0.003	0.003	60	0	60	60	
0.4	5.4	2	4	5	3	3	180	3	180	0.00533333	0.00404145	0.003	0.01	60	0	60	60	
0.4	5.4	17	7	13	3	124	655165	124	655165	0.003	0	0.003	0.003	5283.59	3165.51	45	9422	
0.4	5.4	30	8	9	3	137	473511	137	473511	0.003	0	0.003	0.003	3456.28	2191.27	45	9422	
0.4	5.4	12	9	9	3	2	120	2	120	0.0065	0.00494975	0.003	0.01	60	0	60	60	
0.4	5.4	49	10	6	3	273	1024841	273	1024841	0.003	0	0.003	0.003	3754	1970.54	45	9422	
0.4	5.4	10	11	4	3	4	240	4	240	0.01	0	0.01	0.01	60	0	60	60	
0.4	5.4	39	12	12	3	2	120	2	120	0.003	0	0.003	0.003	60	0	60	60	
0.4	5.4	38	14	10	3	540	1333275	540	1333275	0.003	0	0.003	0.003	2469.03	1201.62	60	9422	
0.4	5.4	45	16	3	3	2	120	2	120	0.003	0	0.003	0.003	60	0	60	60	
0.4	5.4	53	18	3	3	68	287899	68	287899	0.00320588	0.0011915	0.003	0.01	4233.81	3256.13	45	9422	
0.4	5.4	4	19	2	3	117	271234	117	271234	0.00748718	0.00337234	0.003	0.01	2318.24	1775.45	60	9422	
0.4	5.4	28	21	8	3	1	60	1	60	0.01	0	0.01	0.01	60	0	60	60	
0.4	5.4	9	23	12	3	1	60	1	60	0.01	0	0.01	0.01	60	0	60	60	
0.4	5.4	47	25	6	3	1	60	1	60	0.01	0	0.01	0.01	60	0	60	60	
0.4	5.4	24	26	11	3	275	814430	275	814430	0.00361091	0.00197924	0.003	0.01	2961.56	1556.13	60	9422	
0.4	5.4	27	27	1	3	6	360	6	360	0.00533333	0.00361478	0.003	0.01	60	0	60	60	
0.4	5.4	24	31	14	3	96	124553	96	124553	0.00416667	0.00262244	0.003	0.01	1297.43	680.743	43	2961	
