% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
0.4	0.5	3	1	3	4	59	5583	61	5657	0.00759016	0.00335349	0.003	0.01	92.7377	32.0655	77	157	
0.4	0.5	42	2	15	4	100	19300	100	19300	0.003	0	0.003	0.003	193	0	193	193	
0.4	0.5	34	3	4	4	100	12498	100	12498	0.003	0	0.003	0.003	124.98	0.2	123	125	
0.4	0.5	9	4	5	4	54	13082	53	12733	0.00907547	0.00239269	0.003	0.01	240.245	32.8422	156	253	
0.4	0.5	55	5	23	4	100	3200	99	3168	0.003	0	0.003	0.003	32	0	32	32	
0.4	0.5	20	6	4	4	98	73402	98	73402	0.00314286	0.000994832	0.003	0.01	749	0	749	749	
0.4	0.5	9	7	6	4	100	50484	100	50356	0.003	0	0.003	0.003	503.56	32.0581	469	533	
0.4	0.5	41	8	20	4	87	5541	87	5523	0.00404598	0.00251002	0.003	0.01	63.4828	7.17856	49	67	
0.4	0.5	52	9	20	4	82	7953	82	7953	0.003	0	0.003	0.003	96.9878	0.110432	96	97	
0.4	0.5	12	10	3	4	100	48788	100	48788	0.003	0	0.003	0.003	487.88	49.3745	405	517	
0.4	0.5	51	11	10	4	100	38900	100	38900	0.003	0	0.003	0.003	389	0	389	389	
0.4	0.5	15	12	1	4	100	105600	100	105600	0.003	0	0.003	0.003	1056	0	1056	1056	
0.4	0.5	41	13	14	4	100	6700	100	6700	0.003	0	0.003	0.003	67	0	67	67	
0.4	0.5	34	14	14	4	98	7546	98	7546	0.00314286	0.000994832	0.003	0.01	77	0	77	77	
0.4	0.5	41	15	19	4	100	2200	97	2134	0.003	0	0.003	0.003	22	0	22	22	
0.4	0.5	34	16	7	4	100	4899	100	4899	0.003	0	0.003	0.003	48.99	0.1	48	49	
0.4	0.5	43	17	1	4	100	15300	100	15300	0.003	0	0.003	0.003	153	0	153	153	
0.4	0.5	40	18	2	4	100	46900	100	46900	0.003	0	0.003	0.003	469	0	469	469	
0.4	0.5	7	19	1	4	100	20900	100	20900	0.003	0	0.003	0.003	209	0	209	209	
0.4	0.5	39	20	35	4	75	4393	76	4424	0.0030921	0.000802955	0.003	0.01	58.2105	9.03374	49	67	
0.4	0.5	55	21	12	4	100	6700	100	6700	0.003	0	0.003	0.003	67	0	67	67	
0.4	0.5	37	22	16	4	64	9792	62	9486	0.00616129	0.00351201	0.003	0.01	153	0	153	153	
0.4	0.5	55	23	3	4	81	5837	84	6068	0.00458333	0.00294614	0.003	0.01	72.2381	5.02432	67	77	
0.4	0.5	53	24	4	4	100	62097	100	62097	0.003	0	0.003	0.003	620.97	0.222702	619	621	
0.4	0.5	16	25	3	4	100	105651	100	105729	0.003	0	0.003	0.003	1057.29	6.77234	1056	1095	
0.4	0.5	5	26	10	4	49	13181	49	13181	0.003	0	0.003	0.003	269	0	269	269	
0.4	0.5	45	27	8	4	100	43683	100	43475	0.003	0	0.003	0.003	434.75	86.6027	388	597	
0.4	0.5	44	28	11	4	100	47412	100	47412	0.003	0	0.003	0.003	474.12	17.4502	469	533	
0.4	0.5	37	29	31	4	82	13202	81	13041	0.003	0	0.003	0.003	161	0	161	161	
0.4	0.5	26	30	6	4	100	74900	100	74900	0.003	0	0.003	0.003	749	0	749	749	
0.4	0.5	56	31	5	4	100	53299	100	53299	0.003	0	0.003	0.003	532.99	0.1	532	533	
0.4	0.5	34	32	21	4	100	7700	100	7700	0.003	0	0.003	0.003	77	0	77	77	
0.4	0.5	34	33	20	4	97	6085	97	6103	0.00314433	0.000999893	0.003	0.01	62.9175	7.57693	49	67	
0.4	0.5	27	34	8	4	100	31652	100	31388	0.003	0	0.003	0.003	313.88	99.6666	269	533	
0.4	0.5	2	35	4	4	100	12498	100	12498	0.003	0	0.003	0.003	124.98	0.2	123	125	
0.4	0.5	6	36	11	4	99	19899	99	19899	0.00307071	0.000703526	0.003	0.01	201	0	201	201	
0.4	0.5	46	37	2	4	81	31509	82	31898	0.00453658	0.00291524	0.003	0.01	389	0	389	389	
0.4	0.5	56	38	3	4	100	25300	100	25300	0.003	0	0.003	0.003	253	0	253	253	
0.4	0.5	39	39	6	4	72	3526	71	3477	0.00309859	0.000830747	0.003	0.01	48.9718	0.237356	47	49	
0.4	0.5	35	40	1	4	100	74900	100	74900	0.003	0	0.003	0.003	749	0	749	749	
0.4	0.5	37	41	24	4	79	9287	80	9412	0.0032625	0.00133828	0.003	0.01	117.65	12.3975	97	125	
0.4	0.5	9	42	8	4	100	38900	100	38900	0.003	0	0.003	0.003	389	0	389	389	
0.4	0.5	39	43	28	4	72	3528	72	3528	0.003	0	0.003	0.003	49	0	49	49	
0.4	0.5	54	44	4	4	100	25300	100	25300	0.003	0	0.003	0.003	253	0	253	253	
0.4	0.5	13	45	6	4	100	20900	100	20900	0.003	0	0.003	0.003	209	0	209	209	
0.4	0.5	41	46	23	4	94	17790	94	17790	0.00344681	0.00172032	0.003	0.01	189.255	10.3414	161	193	
0.4	0.5	51	47	6	4	100	20100	100	20100	0.003	0	0.003	0.003	201	0	201	201	
0.4	0.5	9	48	1	4	100	25300	100	25300	0.003	0	0.003	0.003	253	0	253	253	
0.4	0.5	39	49	39	4	72	26854	72	26854	0.003	0	0.003	0.003	372.972	0.165489	372	373	
0.4	0.5	36	50	4	4	70	103530	69	102051	0.00604348	0.00349552	0.003	0.01	1479	0	1479	1479	
0.4	0.5	31	51	5	4	100	28564	100	28700	0.003	0	0.003	0.003	287	59.1864	253	389	
0.4	0.5	26	52	1	4	100	20100	100	20100	0.003	0	0.003	0.003	201	0	201	201	
0.4	0.5	32	53	8	4	100	59700	100	59700	0.003	0	0.003	0.003	597	0	597	597	
0.4	0.5	31	54	8	4	100	22498	100	22598	0.003	0	0.003	0.003	225.98	43.5315	199	301	
0.4	0.5	6	55	6	4	100	32500	100	32500	0.003	0	0.003	0.003	325	0	325	325	
0.4	0.5	35	56	3	4	99	15541	99	15541	0.00307071	0.000703526	0.003	0.01	156.98	0.201008	155	157	
0.4	0.5	15	57	3	4	100	50100	100	50100	0.003	0	0.003	0.003	501	0	501	501	
0.4	0.5	24	58	20	4	100	23300	100	23300	0.003	0	0.003	0.003	233	0	233	233	
0.4	0.5	28	59	10	4	100	49708	100	49708	0.003	0	0.003	0.003	497.08	177.691	373	749	
0.4	0.5	12	60	5	4	100	51700	100	51700	0.003	0	0.003	0.003	517	0	517	517	
0.4	0.5	8	61	3	4	58	9274	57	9113	0.00815789	0.00310983	0.003	0.01	159.877	2.80351	153	161	
0.4	0.5	8	62	13	4	100	7700	100	7700	0.003	0	0.003	0.003	77	0	77	77	
0.4	0.5	30	63	3	4	100	53300	100	53300	0.003	0	0.003	0.003	533	0	533	533	
0.4	0.5	56	64	8	4	100	53044	100	53044	0.003	0	0.003	0.003	530.44	12.6046	469	533	
0.4	0.5	57	65	10	4	100	25298	100	25298	0.003	0	0.003	0.003	252.98	0.2	251	253	
0.4	0.5	2	66	9	4	100	23300	100	23300	0.003	0	0.003	0.003	233	0	233	233	
0.4	0.5	37	67	28	4	84	2688	83	2656	0.003	0	0.003	0.003	32	0	32	32	
0.4	0.5	37	68	33	4	59	5703	57	5509	0.00742105	0.00340665	0.003	0.01	96.6491	2.64906	77	97	
0.4	0.5	52	69	4	4	81	6236	81	6236	0.00308642	0.000777778	0.003	0.01	76.9877	0.111111	76	77	
0.4	0.5	18	70	7	4	100	65630	100	65630	0.003	0	0.003	0.003	656.3	137	533	807	
0.4	0.5	21	71	10	4	100	7700	100	7700	0.003	0	0.003	0.003	77	0	77	77	
0.4	0.5	23	72	11	4	100	18772	100	18644	0.003	0	0.003	0.003	186.44	64.2709	125	253	
0.4	0.5	37	73	1	4	83	8051	82	7954	0.003	0	0.003	0.003	97	0	97	97	
0.4	0.5	42	74	9	4	100	12500	100	12500	0.003	0	0.003	0.003	125	0	125	125	
0.4	0.5	39	75	38	4	69	2208	69	2208	0.003	0	0.003	0.003	32	0	32	32	
0.4	0.5	55	76	21	4	100	15300	100	15300	0.003	0	0.003	0.003	153	0	153	153	
0.4	0.5	7	77	7	4	100	20898	100	20898	0.003	0	0.003	0.003	208.98	0.2	207	209	
0.4	0.5	21	78	21	4	100	6700	100	6700	0.003	0	0.003	0.003	67	0	67	67	
0.4	0.5	33	79	8	4	100	80700	100	80700	0.003	0	0.003	0.003	807	0	807	807	
0.4	0.5	45	80	6	4	100	22400	100	22300	0.003	0	0.003	0.003	223	41.6333	201	301	
0.4	0.5	4	81	3	4	100	34644	100	34500	0.003	0	0.003	0.003	345	62.668	309	453	
0.4	0.5	16	82	2	4	100	23300	100	23300	0.003	0	0.003	0.003	233	0	233	233	
0.4	0.5	28	83	1	4	100	35612	100	35612	0.003	0	0.003	0.003	356.12	124.762	269	533	
0.4	0.5	37	84	10	4	83	2654	83	2654	0.003	0	0.003	0.003	31.9759	0.219529	30	32	
0.4	0.5	10	85	7	4	100	13700	100	13700	0.003	0	0.003	0.003	137	0	137	137	
0.4	0.5	20	86	1	4	100	13699	100	13699	0.003	0	0.003	0.003	136.99	0.1	136	137	
0.4	0.5	39	87	27	4	68	8498	68	8498	0.00310294	0.000848875	0.003	0.01	124.971	0.242536	123	125	
0.4	0.5	45	88	4	4	100	15356	100	15284	0.003	0	0.003	0.003	152.84	29.976	137	209	
0.4	0.5	46	89	6	4	73	20717	73	20717	0.00549315	0.00337525	0.003	0.01	283.795	33.6827	233	405	
