% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
0.4	5.4	37	1	28	3	184	385218	184	385218	0.003	0	0.003	0.003	2093.58	1709.49	60	9422	
0.4	5.4	45	2	18	3	114	531413	114	531413	0.00336842	0.00156998	0.003	0.01	4661.52	2658.71	45	9422	
0.4	5.4	15	3	11	3	1	60	1	60	0.003	0	0.003	0.003	60	0	60	60	
0.4	5.4	16	4	6	3	72	136858	72	136858	0.00416667	0.00262705	0.003	0.01	1900.81	1529.66	60	7099	
0.4	5.4	25	5	10	3	113	399263	113	399263	0.00677876	0.00350442	0.003	0.01	3533.3	3038.45	45	9422	
0.4	5.4	26	7	20	3	91	190100	91	190100	0.00723077	0.00402513	0.003	0.017	2089.01	1163.16	30	5324	
0.4	5.4	39	8	76	3	124	208485	125	209669	0.004736	0.00303513	0.003	0.01	1677.35	1087.29	60	5497	
0.4	5.4	35	9	9	3	161	267111	162	270010	0.0065	0.00399728	0.003	0.017	1666.73	1509.6	60	9422	
0.4	5.4	52	10	21	3	4	240	4	240	0.0065	0.00404145	0.003	0.01	60	0	60	60	
0.4	5.4	16	11	23	3	216	300919	216	300919	0.00724537	0.00461746	0.003	0.024	1393.14	1031.11	33	4395	
0.4	5.4	22	13	5	3	127	478177	127	478177	0.003	0	0.003	0.003	3765.17	1991.13	60	9422	
0.4	5.4	16	14	1	3	271	648181	271	648181	0.0066679	0.00403233	0.003	0.024	2391.81	2188.77	45	9422	
0.4	5.4	5	17	1	3	65	231447	65	231447	0.00698461	0.00349326	0.003	0.01	3560.72	2175.32	60	9422	
0.4	5.4	15	18	13	3	242	362487	242	362487	0.00600826	0.00401552	0.003	0.017	1497.88	1057.23	60	4904	
0.4	5.4	12	20	5	3	168	565180	168	565180	0.006625	0.00350822	0.003	0.01	3364.17	2319.38	45	9422	
0.4	5.4	52	21	77	3	319	353176	319	353176	0.00637931	0.00411054	0.003	0.017	1107.13	1014.25	14	8486	
0.4	5.4	48	25	14	3	1	60	1	60	0.003	0	0.003	0.003	60	0	60	60	
0.4	5.4	52	26	64	3	93	101381	93	101381	0.00510753	0.00322848	0.003	0.01	1090.12	1030.87	6	6882	
0.4	5.4	25	27	14	3	73	236186	73	236186	0.00827397	0.003038	0.003	0.01	3235.42	2253.46	36	9422	
0.4	5.4	34	28	33	3	253	314067	253	314067	0.00612648	0.00354224	0.003	0.017	1241.37	1335.05	28	9422	
0.4	5.4	37	29	61	3	3	768	3	768	0.00533333	0.00404145	0.003	0.01	256	339.482	60	648	
0.4	5.4	57	30	8	3	160	434503	160	434503	0.0067625	0.00358804	0.003	0.017	2715.64	1994.26	60	8873	
0.4	5.4	38	31	5	3	6	8992	6	8992	0.01	0	0.01	0.01	1498.67	1204.42	60	3550	
0.4	5.4	44	32	3	3	171	777518	171	777518	0.00766667	0.00330952	0.003	0.01	4546.89	3095.31	45	9422	
0.4	5.4	52	33	44	3	211	497921	211	497921	0.003	0	0.003	0.003	2359.82	1717.15	45	9422	
0.4	5.4	2	35	42	3	1	60	0	0	0	0	0	0	0	0	0	0	
0.4	5.4	40	38	9	3	40	56926	40	56926	0.0072	0.00381764	0.003	0.017	1423.15	2094.52	60	9422	
0.4	5.4	50	39	11	3	29	91834	29	91834	0.00710345	0.00350861	0.003	0.01	3166.69	2270.83	60	9422	
0.4	5.4	15	41	3	3	9	14321	9	14321	0.00766667	0.0035	0.003	0.01	1591.22	910.044	60	3131	
0.4	5.4	5	43	14	3	103	325174	103	325174	0.00531068	0.00330783	0.003	0.01	3157.03	2637	60	9422	
0.4	5.4	53	44	13	3	18	80577	18	80577	0.0065	0.00360147	0.003	0.01	4476.5	2702.02	60	8873	
0.4	5.4	9	45	7	3	2	120	2	120	0.003	0	0.003	0.003	60	0	60	60	
0.4	5.4	41	49	5	3	1	60	1	60	0.01	0	0.01	0.01	60	0	60	60	
0.4	5.4	39	50	65	3	96	162903	96	162903	0.00620833	0.00350613	0.003	0.01	1696.91	1254.42	60	9422	
0.4	5.4	34	52	13	3	70	86110	70	86110	0.005	0.00318511	0.003	0.01	1230.14	968.58	60	4904	
0.4	5.4	10	53	14	3	4	240	4	240	0.00825	0.0035	0.003	0.01	60	0	60	60	
0.4	5.4	2	54	14	3	5	300	5	300	0.0086	0.0031305	0.003	0.01	60	0	60	60	
0.4	5.4	18	56	19	3	18	61057	18	61057	0.00844444	0.00299455	0.003	0.01	3392.06	2873.57	60	9422	
0.4	5.4	51	57	5	3	166	651051	166	651051	0.003	0	0.003	0.003	3921.99	2453.66	45	9422	
0.4	5.4	47	58	14	3	114	246330	114	246330	0.00797368	0.0035734	0.003	0.017	2160.79	1579.83	21	9422	
0.4	5.4	4	59	14	3	162	448300	162	448300	0.0073642	0.00340215	0.003	0.01	2767.28	2263.56	45	9422	
0.4	5.4	28	60	6	3	138	527502	138	527502	0.00639855	0.00351127	0.003	0.01	3822.48	2833.72	45	9422	
0.4	5.4	55	62	42	3	466	532876	466	532876	0.00535837	0.00367413	0.003	0.017	1143.51	1181.84	34	9422	
0.4	5.4	41	63	41	3	60	155760	60	155760	0.003	0	0.003	0.003	2596	1871.3	60	9422	
0.4	5.4	31	64	5	3	106	325261	106	325261	0.0080849	0.00328088	0.003	0.017	3068.5	2190.73	45	9422	
0.4	5.4	48	65	11	3	2	120	2	120	0.0065	0.00494975	0.003	0.01	60	0	60	60	
0.4	5.4	29	66	6	3	171	462011	171	462011	0.00864912	0.00306685	0.003	0.017	2701.82	2386.75	60	9422	
0.4	5.4	49	67	27	3	98	254679	98	254679	0.00692857	0.00349152	0.003	0.01	2598.77	2261.08	60	9422	
0.4	5.4	35	68	24	3	59	91288	59	91288	0.00667797	0.00397597	0.003	0.017	1547.25	1242.33	60	7690	
0.4	5.4	21	69	27	3	182	407555	182	407555	0.00553846	0.00337461	0.003	0.01	2239.31	1493.8	60	9422	
0.4	5.4	1	72	8	3	57	172888	57	172888	0.00914035	0.00231793	0.003	0.01	3033.12	2280.88	45	9422	
0.4	5.4	22	73	6	3	167	625760	167	625760	0.0058503	0.00353405	0.003	0.017	3747.07	2530.94	45	9422	
0.4	5.4	35	75	21	3	129	242915	129	242915	0.00484496	0.00309599	0.003	0.01	1883.06	1836.77	60	9422	
0.4	5.4	33	76	2	3	71	198947	71	198947	0.00585915	0.00346532	0.003	0.01	2802.07	2010.08	36	8873	
0.4	5.4	57	79	16	3	148	504949	148	504949	0.00720946	0.00389357	0.003	0.017	3411.82	2746.1	45	9422	
