% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
0.4	0.5	37	1	46	4	46	8878	46	8878	0.003	0	0.003	0.003	193	0	193	193	
0.4	0.5	50	2	6	4	100	13698	100	13698	0.003	0	0.003	0.003	136.98	0.2	135	137	
0.4	0.5	16	3	14	4	100	9700	100	9700	0.003	0	0.003	0.003	97	0	97	97	
0.4	0.5	2	4	25	4	59	7375	59	7375	0.00667797	0.00352548	0.003	0.01	125	0	125	125	
0.4	0.5	2	5	4	4	64	12352	66	12738	0.00437879	0.0028053	0.003	0.01	193	0	193	193	
0.4	0.5	39	6	46	4	33	2211	32	2144	0.003	0	0.003	0.003	67	0	67	67	
0.4	0.5	17	7	4	4	100	37300	100	37300	0.003	0	0.003	0.003	373	0	373	373	
0.4	0.5	30	8	12	4	100	37300	100	37300	0.003	0	0.003	0.003	373	0	373	373	
0.4	0.5	12	9	10	4	100	12499	100	12499	0.003	0	0.003	0.003	124.99	0.1	124	125	
0.4	0.5	49	10	12	4	100	26900	100	26900	0.003	0	0.003	0.003	269	0	269	269	
0.4	0.5	10	11	12	4	95	15295	95	15295	0.00336842	0.00157137	0.003	0.01	161	0	161	161	
0.4	0.5	39	12	27	4	33	4125	32	4000	0.003	0	0.003	0.003	125	0	125	125	
0.4	0.5	14	13	7	4	70	5390	70	5390	0.006	0.00348911	0.003	0.01	77	0	77	77	
0.4	0.5	38	14	2	4	90	24210	90	24210	0.003	0	0.003	0.003	269	0	269	269	
0.4	0.5	56	15	9	4	65	15065	65	15065	0.00666154	0.00352348	0.003	0.01	231.769	6.96143	193	233	
0.4	0.5	45	16	13	4	52	4864	51	4747	0.00958823	0.00166345	0.003	0.01	93.0784	8.73577	67	97	
0.4	0.5	52	17	44	4	33	3201	33	3201	0.003	0	0.003	0.003	97	0	97	97	
0.4	0.5	53	18	17	4	100	30100	100	30100	0.003	0	0.003	0.003	301	0	301	301	
0.4	0.5	4	19	18	4	99	20386	99	20346	0.003	0	0.003	0.003	205.515	18.6522	192	233	
0.4	0.5	11	20	8	4	93	19565	91	19243	0.00353846	0.00187562	0.003	0.01	211.462	76.1117	161	325	
0.4	0.5	28	21	15	4	92	6164	92	6164	0.00345652	0.00173783	0.003	0.01	67	0	67	67	
0.4	0.5	57	22	12	4	100	19496	100	19496	0.003	0	0.003	0.003	194.96	19.6	193	389	
0.4	0.5	9	23	2	4	77	17941	76	17708	0.003	0	0.003	0.003	233	0	233	233	
0.4	0.5	23	24	22	4	100	23300	100	23300	0.003	0	0.003	0.003	233	0	233	233	
0.4	0.5	47	25	13	4	54	4068	55	4155	0.00898182	0.00249066	0.003	0.01	75.5455	3.55808	67	77	
0.4	0.5	24	26	6	4	100	41155	100	41419	0.003	0	0.003	0.003	414.19	131.991	269	533	
0.4	0.5	27	27	18	4	100	9340	100	9340	0.003	0	0.003	0.003	93.4	7.72246	77	97	
0.4	0.5	27	28	1	4	57	4559	57	4539	0.00840351	0.00296322	0.003	0.01	79.6316	9.16638	67	97	
0.4	0.5	52	29	49	4	34	6562	34	6562	0.003	0	0.003	0.003	193	0	193	193	
0.4	0.5	45	30	1	4	51	8211	50	8050	0.01	0	0.01	0.01	161	0	161	161	
0.4	0.5	24	31	5	4	95	27939	95	28135	0.00336842	0.00157137	0.003	0.01	296.158	98.3833	193	389	
0.4	0.5	20	32	13	4	93	14653	93	14653	0.00307527	0.000725866	0.003	0.01	157.559	3.9822	153	161	
0.4	0.5	15	33	16	4	100	9700	100	9700	0.003	0	0.003	0.003	97	0	97	97	
0.4	0.5	7	34	24	4	100	9700	100	9700	0.003	0	0.003	0.003	97	0	97	97	
0.4	0.5	38	35	29	4	91	33940	92	34313	0.003	0	0.003	0.003	372.967	0.178583	372	373	
0.4	0.5	17	36	17	4	66	5702	66	5722	0.00660606	0.0035252	0.003	0.01	86.697	12.5232	67	97	
0.4	0.5	2	37	7	4	60	9660	60	9660	0.00603333	0.00349802	0.003	0.01	161	0	161	161	
0.4	0.5	48	38	15	4	86	10750	85	10625	0.00407059	0.00253447	0.003	0.01	125	0	125	125	
0.4	0.5	9	39	20	4	81	15633	81	15633	0.003	0	0.003	0.003	193	0	193	193	
0.4	0.5	10	40	23	4	100	23300	100	23300	0.003	0	0.003	0.003	233	0	233	233	
0.4	0.5	55	41	29	4	53	12349	53	12349	0.003	0	0.003	0.003	233	0	233	233	
0.4	0.5	33	42	4	4	70	26110	68	25364	0.00608823	0.00350154	0.003	0.01	373	0	373	373	
0.4	0.5	19	43	30	4	92	14812	92	14812	0.003	0	0.003	0.003	161	0	161	161	
0.4	0.5	53	44	9	4	98	14882	97	14729	0.00314433	0.000999893	0.003	0.01	151.845	5.59639	125	153	
